App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Last Updated
Blur Image Background Editor (Blur Photo Editor),SOCIAL,4.3,51502,20,5000000,Free,0,Teen,25-Jul-18
Learn HTML,GAME,4,51067,48,5000000,Free,0,Teen,29-May-18
Lalafo Pulsuz Elanlar,FAMILY,3.3,50428,Varies with device,5000000,Free,0,Teen,25-Jul-18
"Phone X Launcher, OS 11 iLauncher & Control Center",GAME,4.4,45871,99,5000000,Free,0,Teen,08-May-17
"Candy selfie - photo editor, live filter camera",COMICS,4.1,45651,Varies with device,5000000,Free,0,Teen,24-May-18
Leo and Tig,SHOPPING,4,41986,26,5000000,Free,0,Teen,06-Aug-18
Insave-Download for Instagram,GAME,4.2,41089,42,5000000,Free,0,Teen,25-Jul-18
AMC Theatres,SHOPPING,4.2,39735,18,5000000,Free,0,Teen,25-Jul-18
X-VPN - Free Unlimited VPN Proxy,SPORTS,4.2,36183,20,5000000,Free,0,Teen,20-Jan-18
Glitch Fixers: Powerpuff Girls,FAMILY,3.5,35337,7,5000000,Free,0,Teen,25-May-18
ING Banking,ENTERTAINMENT,3.9,34923,Varies with device,5000000,Free,0,Teen,27-Jul-18
"Trading 212 - Forex, Stocks, CFDs",FAMILY,3.6,33812,12,5000000,Free,0,Teen,30-Jul-18
ClanPlay: Community and Tools for Gamers,FAMILY,2.9,31596,31,5000000,Free,0,Teen,23-Dec-16
Alzashop.com,SPORTS,4,28895,82,5000000,Free,0,Teen,02-Aug-18
"Selfie Camera: Beauty Camera, Photo Editor,Collage",FAMILY,4.1,28892,6,5000000,Free,0,Teen,11-Jul-18
eharmony - Online Dating App,PHOTOGRAPHY,3.9,28429,14,5000000,Free,0,Teen,16-Mar-18
L.A. Crime Stories Mad City Crime,GAME,4,27557,69,5000000,Free,0,Teen,06-Jul-18
Drawing for Kids Learning Games for Toddlers age 3,GAME,4,26649,66,5000000,Free,0,Teen,05-Aug-18
myHomework Student Planner,SOCIAL,4.5,25562,31,5000000,Free,0,Teen,02-Aug-18
Do it (Tomorrow),FAMILY,3.3,24091,16,5000000,Free,0,Teen,04-Aug-16
TracFone My Account,LIFESTYLE,4.1,18968,32,5000000,Free,0,Teen,26-Apr-18
Extreme X Ray Robot Stunts,ENTERTAINMENT,4.2,10291,6,5000000,Free,0,Teen,04-Aug-18
KIM KARDASHIAN: HOLLYWOOD,GAME,4.6,408292,29,10000000,Paid,$0.99 ,Mature 17+,12-Jul-18
UC Browser - Fast Download Private & Secure,SPORTS,4.7,911995,20,10000000,Free,0,Everyone,01-Aug-18
Cache Cleaner-DU Speed Booster (booster & cleaner),FAMILY,4.4,899748,80,10000000,Free,0,Everyone,03-Aug-18
Pou,FAMILY,4.6,877576,12,10000000,Free,0,Everyone,14-May-16
Yes day,SPORTS,4.4,867920,45,10000000,Free,0,Everyone,14-Jul-18
Hay Day,FAMILY,4.4,860078,30,10000000,Free,0,Everyone,15-Feb-18
Piano Tiles 2™,PHOTOGRAPHY,4.6,847159,4,10000000,Free,0,Everyone,10-Nov-17
Temple Run 2,PHOTOGRAPHY,4.6,847144,4,10000000,Free,0,Everyone,10-Nov-17
Trivia Crack,SPORTS,4.1,820577,30,10000000,Free,0,Everyone,25-Jan-17
Duolingo: Learn Languages Free,PHOTOGRAPHY,4.6,819774,25,10000000,Free,0,Everyone,26-Jun-18
AVG AntiVirus 2018 for Android Security,PHOTOGRAPHY,4.6,819694,25,10000000,Free,0,Everyone,26-Jun-18
Geometry Dash Lite,LIFESTYLE,4.6,815893,4,10000000,Free,0,Everyone,30-Jun-18
Retrica,LIFESTYLE,4.6,815280,4,10000000,Free,0,Everyone,30-Jun-18
Boom Beach,TOOLS,4.5,801054,8,10000000,Free,0,Everyone,01-Aug-18
Angry Birds Classic,TOOLS,4.5,799206,8,10000000,Free,0,Everyone,01-Aug-18
Netflix,GAME,4.2,794058,56,10000000,Free,0,Everyone,12-Jun-18
Score! Hero,ENTERTAINMENT,4.5,787177,Varies with device,10000000,Free,0,Everyone,20-Jun-18
Traffic Racer,FAMILY,4.5,787107,Varies with device,10000000,Free,0,Everyone,20-Jun-18
ES File Explorer File Manager,SPORTS,4.4,783025,Varies with device,10000000,Free,0,Everyone,07-Jun-18
Opera Mini - fast web browser,FAMILY,4.4,764967,69,10000000,Free,0,Everyone,05-Jul-18
Dr. Driving,GAME,4.6,760628,63,10000000,Free,0,Everyone,22-Dec-17
AppLock,GAME,4.6,759838,63,10000000,Free,0,Everyone,22-Dec-17
Google+,PHOTOGRAPHY,4.3,751766,Varies with device,10000000,Free,0,Everyone,10-May-18
imo free video calls and chat,FAMILY,4.6,750321,Varies with device,10000000,Free,0,Everyone,07-Aug-18
Gmail,TOOLS,4.4,745245,3,10000000,Free,0,Everyone,13-Apr-18
Township,LIFESTYLE,4.4,726074,45,10000000,Free,0,Everyone,02-Aug-18
Crossy Road,PHOTOGRAPHY,4.6,714340,Varies with device,10000000,Free,0,Everyone,28-Jul-18
SimCity BuildIt,GAME,4.3,711719,Varies with device,10000000,Free,0,Everyone,11-Jul-18
Yahoo Mail – Stay Organized,FINANCE,4.7,706618,Varies with device,10000000,Free,0,Everyone,31-Jul-18
Smash Hit,FINANCE,4.7,706302,Varies with device,10000000,Free,0,Everyone,31-Jul-18
Gardenscapes,FINANCE,4.7,706301,Varies with device,10000000,Free,0,Everyone,31-Jul-18
DEER HUNTER CLASSIC,COMMUNICATION,4.4,697939,Varies with device,10000000,Free,0,Everyone,18-Jul-18
Banana Kong,TOOLS,4.6,679912,Varies with device,10000000,Free,0,Everyone,27-Jul-18
YouCam Makeup - Magic Selfie Makeovers,SPORTS,4.6,666521,25,10000000,Free,0,Everyone,29-Jul-18
Microsoft Outlook,SPORTS,4.6,666246,25,10000000,Free,0,Everyone,29-Jul-18
Talking Tom Cat 2,SHOPPING,4.4,662287,21,10000000,Free,0,Everyone,03-Aug-18
CM Locker - Security Lockscreen,PARENTING,4.7,658087,62,10000000,Free,0,Everyone,24-May-18
MORTAL KOMBAT X,ENTERTAINMENT,4.5,653008,16,10000000,Free,0,Everyone,20-Jun-18
Modern Combat 5: eSports FPS,TOOLS,4.5,648380,24,10000000,Free,0,Everyone,01-Aug-18
SwiftKey Keyboard,FAMILY,4.2,636228,Varies with device,10000000,Free,0,Everyone,19-Jul-18
Fallout Shelter,PHOTOGRAPHY,4.4,626366,Varies with device,10000000,Free,0,Everyone,29-Jun-16
Master for Minecraft(Pocket Edition)-Mod Launcher,FAMILY,4.4,623398,58,10000000,Free,0,Everyone,31-Aug-17
Opera Browser: Fast and Secure,SHOPPING,4.2,609186,30,10000000,Free,0,Everyone,23-Jul-18
Kik,SHOPPING,4.2,608753,30,10000000,Free,0,Everyone,23-Jul-18
Who,FAMILY,4.3,598975,39,10000000,Free,0,Everyone,17-Jan-18
Injustice: Gods Among Us,PHOTOGRAPHY,4.5,597068,Varies with device,10000000,Free,0,Everyone,09-Jul-18
"Cymera Camera- Photo Editor, Filter,Collage,Layout",FAMILY,4.5,596628,99,10000000,Free,0,Everyone,02-Aug-18
Weather & Clock Widget for Android,TOOLS,4.5,594406,Varies with device,10000000,Free,0,Everyone,20-Jul-18
Last Day on Earth: Survival,SHOPPING,4.6,591312,Varies with device,10000000,Free,0,Everyone,03-Aug-18
"CM Browser - Ad Blocker , Fast Download , Privacy",SPORTS,4.1,585564,33,10000000,Free,0,Everyone,01-Jun-18
Cut the Rope FULL FREE,PRODUCTIVITY,4.4,574719,20,10000000,Free,0,Everyone,16-Jul-18
Swamp Attack,TOOLS,4.5,569727,Varies with device,10000000,Free,0,Everyone,03-Nov-17
Microsoft Word,SHOPPING,4.3,568273,Varies with device,10000000,Free,0,Everyone,04-Aug-18
AccuWeather: Daily Forecast & Live Weather Reports,GAME,4.5,567984,39,10000000,Free,0,Everyone,16-Jul-18
Zynga Poker – Texas Holdem,PRODUCTIVITY,4.7,564759,Varies with device,10000000,Free,0,Everyone,27-Jul-18
Photo Editor Pro,PHOTOGRAPHY,4.5,559931,Varies with device,10000000,Free,0,Everyone,10-May-18
The Tribez: Build a Village,FAMILY,4.3,556659,46,10000000,Free,0,Everyone,20-Jun-18
Episode - Choose Your Story,COMMUNICATION,4.4,552635,29,10000000,Free,0,Everyone,01-Aug-18
Talking Tom Cat,COMMUNICATION,4.4,552441,29,10000000,Free,0,Everyone,01-Aug-18
"Mobizen Screen Recorder - Record, Capture, Edit",PRODUCTIVITY,4.3,549900,60,10000000,Free,0,Everyone,18-Jul-18
Akinator,GAME,4.8,549720,85,10000000,Free,0,Everyone,19-Jul-18
UNO ™ & Friends,PHOTOGRAPHY,4.3,542561,46,10000000,Free,0,Everyone,02-Jan-18
Words With Friends Classic,COMMUNICATION,4.3,541661,Varies with device,10000000,Free,0,Everyone,09-Jul-18
Glow Hockey,COMMUNICATION,4.3,541389,Varies with device,10000000,Free,0,Everyone,09-Jul-18
Keepsafe Photo Vault: Hide Private Photos & Videos,FAMILY,4.4,539931,69,10000000,Free,0,Everyone,06-Aug-18
Automatic Call Recorder,TOOLS,4.5,537554,Varies with device,10000000,Free,0,Everyone,01-Aug-18
Talking Ben the Dog,PRODUCTIVITY,4.7,536926,Varies with device,10000000,Free,0,Everyone,05-Aug-18
Call of Duty®: Heroes,GAME,4.3,531074,2,10000000,Free,0,Everyone,09-Jan-18
Geometry Dash Meltdown,FAMILY,4.5,530904,51,10000000,Free,0,Everyone,17-Jul-17
YouCam Perfect - Selfie Photo Editor,FAMILY,4.5,530854,51,10000000,Free,0,Everyone,17-Jul-17
Frozen Free Fall,FAMILY,4.1,530792,Varies with device,10000000,Free,0,Everyone,30-May-18
Lazada - Online Shopping & Deals,FAMILY,4.3,528917,59,10000000,Free,0,Everyone,26-Jul-18
CATS: Crash Arena Turbo Stars,FAMILY,4.3,528745,59,10000000,Free,0,Everyone,26-Jul-18
Photo Editor Collage Maker Pro,FAMILY,4.3,525552,48,10000000,Free,0,Everyone,15-Oct-17
LINE Camera - Photo editor,GAME,4.3,525517,48,10000000,Free,0,Everyone,15-Oct-17
Photo Editor by Aviary,FAMILY,4.5,520654,Varies with device,10000000,Free,0,Everyone,28-Jun-18
"Evernote – Organizer, Planner for Notes & Memos",FAMILY,4.5,520609,Varies with device,10000000,Free,0,Everyone,28-Jun-18
DEAD TARGET: FPS Zombie Apocalypse Survival Games,GAME,4.6,515657,63,10000000,Free,0,Everyone,05-Jun-18
Star Wars™: Galaxy of Heroes,GAME,4.6,515240,63,10000000,Free,0,Everyone,05-Jun-18
Madden NFL Football,FAMILY,4.5,514088,83,10000000,Free,0,Everyone,30-May-18
Pic Collage - Photo Editor,PHOTOGRAPHY,4.5,512996,23,10000000,Free,0,Everyone,02-Aug-18
"9GAG: Funny Gifs, Pics, Memes & Videos for IGTV",FINANCE,4.6,510401,79,10000000,Free,0,Everyone,01-Aug-18
Special Forces Group 2,FINANCE,4.6,510392,79,10000000,Free,0,Everyone,01-Aug-18
Red Ball 4,GAME,4.6,506593,Varies with device,10000000,Free,0,Everyone,01-Aug-18
Messenger Lite: Free Calls & Messages,GAME,4.6,506275,Varies with device,10000000,Free,0,Everyone,01-Aug-18
Myntra Online Shopping App,COMMUNICATION,4.4,483782,20,10000000,Free,0,Everyone,29-Jul-18
Online Soccer Manager (OSM),COMMUNICATION,4.4,483565,20,10000000,Free,0,Everyone,29-Jul-18
Yahoo Weather,TOOLS,4.3,482630,Varies with device,10000000,Free,0,Everyone,03-Aug-18
Share Music & Transfer Files - Xender,PHOTOGRAPHY,4.2,477831,51,10000000,Free,0,Everyone,28-Jul-18
Avakin Life - 3D virtual world,FAMILY,3.9,475944,35,10000000,Free,0,Everyone,26-Jun-18
MeetMe: Chat & Meet New People,TOOLS,4.5,474439,7,10000000,Free,0,Everyone,26-Jun-18
Uber Driver,FAMILY,4.3,472584,91,10000000,Free,0,Everyone,02-Aug-18
"AVG Cleaner – Speed, Battery & Memory Booster",TOOLS,4.5,465831,8,10000000,Free,0,Everyone,23-Jul-18
POF Free Dating App,PHOTOGRAPHY,4.5,462702,45,10000000,Free,0,Everyone,01-Aug-18
Norton Security and Antivirus,GAME,4.5,462614,60,10000000,Free,0,Everyone,22-May-18
Bad Piggies,PHOTOGRAPHY,4.3,462152,2,10000000,Free,0,Everyone,17-Oct-15
Skater Boy,GAME,4.5,461137,60,10000000,Free,0,Everyone,22-May-18
"ooVoo Video Calls, Messaging & Stories",COMMUNICATION,4.5,457283,Varies with device,10000000,Free,0,Everyone,24-May-18
Granny,FAMILY,4.4,450013,37,10000000,Free,0,Everyone,11-Jul-18
Blossom Blast Saga,GAME,4.5,446434,52,10000000,Free,0,Everyone,01-Aug-18
Pixel Art: Color by Number Game,SHOPPING,4.4,441473,Varies with device,10000000,Free,0,Everyone,30-Jul-18
Live Hold’em Pro Poker - Free Casino Games,SOCIAL,4.4,441189,Varies with device,10000000,Free,0,Everyone,03-Aug-18
Rolling Sky,COMMUNICATION,4.5,437674,Varies with device,10000000,Free,0,Everyone,01-Aug-18
Hotspot Shield Free VPN Proxy & Wi-Fi Security,TOOLS,4.6,436615,10,10000000,Free,0,Everyone,05-Jun-18
Tom Loves Angela,TOOLS,4.5,429580,Varies with device,10000000,Free,0,Everyone,16-Mar-18
"Learn languages, grammar & vocabulary with Memrise",TOOLS,4.2,428581,4,10000000,Free,0,Everyone,17-Jul-18
"Emoji keyboard - Cute Emoticons, GIF, Stickers",GAME,4,428268,22,10000000,Free,0,Everyone,14-Sep-15
Draw Something Classic,GAME,4.3,421000,36,10000000,Free,0,Everyone,13-Jun-18
The birth,PHOTOGRAPHY,4.5,420973,Varies with device,10000000,Free,0,Everyone,02-Aug-18
Doodle Jump,TOOLS,4.1,420518,Varies with device,10000000,Free,0,Everyone,04-Jul-18
"SKOUT - Meet, Chat, Go Live",SOCIAL,4.5,412888,35,10000000,Free,0,Everyone,31-Jul-18
APUS Booster - Space Cleaner & Booster,FAMILY,4.7,412744,10,10000000,Free,0,Everyone,19-Jul-18
Zalo – Video Call,SOCIAL,4.5,412725,35,10000000,Free,0,Everyone,31-Jul-18
Microsoft OneDrive,SPORTS,4.7,410395,Varies with device,10000000,Free,0,Everyone,31-Jul-18
Speedtest by Ookla,SPORTS,4.7,410384,Varies with device,10000000,Free,0,Everyone,31-Jul-18
Photo Collage Editor,TOOLS,4.5,410303,Varies with device,10000000,Free,0,Everyone,05-Sep-16
OfficeSuite : Free Office + PDF Editor,LIFESTYLE,4.7,407589,Varies with device,10000000,Free,0,Everyone,20-Jul-18
Wrestling Revolution 3D,FAMILY,4.1,405824,Varies with device,10000000,Free,0,Everyone,04-Aug-18
Zombie Catchers,PRODUCTIVITY,4.6,404617,Varies with device,10000000,Free,0,Everyone,06-Apr-18
"Vault-Hide SMS,Pics & Videos,App Lock,Cloud backup",PRODUCTIVITY,4.6,404610,Varies with device,10000000,Free,0,Everyone,06-Apr-18
"Weather by WeatherBug: Forecast, Radar & Alerts",GAME,4.7,403911,23,10000000,Free,0,Everyone,24-Jun-18
"letgo: Buy & Sell Used Stuff, Cars & Real Estate",GAME,4.5,401648,70,10000000,Free,0,Everyone,12-Apr-17
DEER HUNTER 2018,COMMUNICATION,4.4,401530,Varies with device,10000000,Free,0,Everyone,03-Aug-18
CM FILE MANAGER,GAME,4.5,401425,70,10000000,Free,0,Everyone,12-Apr-17
Bike Racing 3D,FAMILY,4.6,401211,Varies with device,10000000,Free,0,Everyone,18-Jul-18
Block Strike,LIFESTYLE,4.5,398307,19,10000000,Free,0,Everyone,25-Jul-18
Boomerang from Instagram,FAMILY,4.7,394842,75,10000000,Free,0,Everyone,04-Aug-18
Card Wars Kingdom,FAMILY,4.3,392819,53,10000000,Free,0,Everyone,22-Jul-16
Adobe Photoshop Express:Photo Editor Collage Maker,FAMILY,4.3,392596,53,10000000,Free,0,Everyone,22-Jul-16
Onefootball - Soccer Scores,GAME,4.3,391325,43,10000000,Free,0,Everyone,20-Jun-18
"Jaumo Dating, Flirt & Live Video",FAMILY,4.5,384602,88,10000000,Free,0,Everyone,30-Jul-18
My Boo - Your Virtual Pet Game,SOCIAL,4.1,382121,28,10000000,Free,0,Everyone,26-Jul-18
"Fame Boom for Real Followers, Likes",SOCIAL,4.1,382120,28,10000000,Free,0,Everyone,26-Jul-18
Five Nights at Freddy's 4 Demo,FINANCE,4.5,381788,32,10000000,Free,0,Everyone,02-Aug-18
aa,BUSINESS,4.4,380837,7,10000000,Free,0,Everyone,04-Jul-18
CCleaner,FAMILY,4.4,379415,68,10000000,Free,0,Everyone,26-Jun-18
MegaN64 (N64 Emulator),FAMILY,4.4,379245,68,10000000,Free,0,Everyone,26-Jun-18
Alarm Clock: Stopwatch & Timer,GAME,4.5,375996,3,10000000,Free,0,Everyone,06-Aug-18
Basketball Stars,PHOTOGRAPHY,4.1,373606,Varies with device,10000000,Free,0,Everyone,27-Mar-18
Euro Truck Driver (Simulator),TOOLS,4.4,372553,21,10000000,Free,0,Everyone,06-Aug-18
PhotoWonder: Pro Beauty Photo Editor Collage Maker,LIFESTYLE,4.1,367505,Varies with device,10000000,Free,0,Everyone,25-Jul-18
LOVOO,SHOPPING,4.1,367290,11,10000000,Free,0,Everyone,20-Jul-18
Modern Strike Online,GAME,4.7,358817,49,10000000,Free,0,Everyone,30-Jul-18
Angry Birds Friends,GAME,4.6,358633,19,10000000,Free,0,Everyone,03-May-18
Snapseed,FAMILY,3.3,355837,3,10000000,Free,0,Everyone,07-Dec-16
No Crop & Square for Instagram,FAMILY,4.5,354454,71,10000000,Free,0,Everyone,02-Jul-18
Google Docs,FAMILY,4.5,354384,71,10000000,Free,0,Everyone,02-Jul-18
Stick War: Legacy,TOOLS,4.3,352097,6,10000000,Free,0,Everyone,12-Jun-18
Choices: Stories You Play,TOOLS,4.6,351267,5,10000000,Free,0,Everyone,09-Feb-18
VPN Free - Betternet Hotspot VPN & Private Browser,PHOTOGRAPHY,4.1,351255,4,10000000,Free,0,Everyone,29-Jun-18
Lep's World 2 🍀🍀,PHOTOGRAPHY,4.1,351254,4,10000000,Free,0,Everyone,29-Jun-18
Just Dance Now,COMMUNICATION,4.3,350154,Varies with device,10000000,Free,0,Everyone,29-Jul-18
Colorfy: Coloring Book for Adults - Free,GAME,4.1,349503,19,10000000,Free,0,Everyone,26-Aug-15
Piano Free - Keyboard with Magic Tiles Music Games,COMMUNICATION,4.5,349384,8,10000000,Free,0,Everyone,24-Jul-18
Lep's World 3 🍀🍀🍀,GAME,4.1,347883,20,10000000,Free,0,Everyone,16-Mar-18
Geometry Dash World,COMMUNICATION,4.3,347086,Varies with device,10000000,Free,0,Everyone,23-Jan-18
MakeupPlus - Your Own Virtual Makeup Artist,COMMUNICATION,4.3,346982,Varies with device,10000000,Free,0,Everyone,23-Jan-18
File Commander - File Manager/Explorer,COMMUNICATION,4.3,346980,Varies with device,10000000,Free,0,Everyone,23-Jan-18
VSCO,PHOTOGRAPHY,4.4,346681,7,10000000,Free,0,Everyone,10-Feb-18
Bus Rush: Subway Edition,SOCIAL,4.3,344921,Varies with device,10000000,Free,0,Everyone,07-Jun-18
FINAL FANTASY BRAVE EXVIUS,FAMILY,4.4,344383,30,10000000,Free,0,Everyone,20-Mar-18
WWE,EDUCATION,4.5,342918,8,10000000,Free,0,Everyone,29-Jul-18
Family Locator - GPS Tracker,SPORTS,4.2,342912,6,10000000,Free,0,Everyone,03-Aug-18
Cover Fire: offline shooting games for free,SPORTS,4.2,342909,6,10000000,Free,0,Everyone,03-Aug-18
Vegas Crime Simulator,TOOLS,4.5,342336,Varies with device,10000000,Free,0,Everyone,10-Aug-15
Dungeon Hunter 5 – Action RPG,FINANCE,4.4,341090,53,10000000,Free,0,Everyone,31-Jul-18
Words With Friends – Play Free,TOOLS,3.7,338449,2,10000000,Free,0,Everyone,19-Jun-18
Talking Ginger 2,TOOLS,4.8,337532,15,10000000,Free,0,Everyone,11-Jul-18
ICQ — Video Calls & Chat Messenger,TOOLS,4.5,337242,Varies with device,10000000,Free,0,Everyone,16-Feb-18
Lep's World 🍀,FINANCE,3.3,335738,Varies with device,10000000,Free,0,Everyone,03-May-18
Zello PTT Walkie Talkie,COMMUNICATION,4.3,335646,8,10000000,Free,0,Everyone,26-Jul-18
Google Keep,TOOLS,4.4,335115,2,10000000,Free,0,Everyone,07-Apr-18
Heroes of Order & Chaos,GAME,4.3,331692,Varies with device,10000000,Free,0,Everyone,27-Mar-18
Talking Tom Bubble Shooter,COMMUNICATION,4.5,330761,Varies with device,10000000,Free,0,Everyone,03-Jul-18
PAC-MAN,TOOLS,4.3,330468,Varies with device,10000000,Free,0,Everyone,29-May-18
ivi - movies and TV shows in HD,PHOTOGRAPHY,4.2,329160,27,10000000,Free,0,Everyone,29-May-18
Calculator Plus Free,FAMILY,4,328619,15,10000000,Free,0,Everyone,06-Oct-17
Indeed Job Search,TOOLS,4,327914,Varies with device,10000000,Free,0,Everyone,11-Apr-18
Rider,FAMILY,4.4,318867,10,10000000,Free,0,Everyone,06-Jul-18
"Movies by Flixster, with Rotten Tomatoes",PHOTOGRAPHY,4.3,316378,4,10000000,Free,0,Everyone,03-Jun-17
Soccer Star 2018 Top Leagues · MLS Soccer Games,SHOPPING,4.5,315908,52,10000000,Free,0,Everyone,01-Aug-18
DRAGON BALL Z DOKKAN BATTLE,TOOLS,4.6,315585,8,10000000,Free,0,Everyone,18-Jul-18
"Avast Cleanup & Boost, Phone Cleaner, Optimizer",SOCIAL,4.3,315441,Varies with device,10000000,Free,0,Everyone,26-Jul-18
Beach Buggy Blitz,SOCIAL,4.3,315390,Varies with device,10000000,Free,0,Everyone,26-Jul-18
The Simpsons™: Tapped Out,EDUCATION,4.7,314300,3,10000000,Free,0,Everyone,02-May-18
Virtual Families 2,EDUCATION,4.7,314299,3,10000000,Free,0,Everyone,02-May-18
Robbery Bob,WEATHER,4.5,309617,Varies with device,10000000,Free,0,Everyone,23-Jul-18
Shopee: No.1 Belanja Online,SHOPPING,4.6,308234,38,10000000,Free,0,Everyone,02-Aug-18
File Browser by Astro (File Manager),PHOTOGRAPHY,4.3,307453,17,10000000,Free,0,Everyone,26-Oct-17
Shopee: No.1 Online Shopping,GAME,4.2,307398,10,10000000,Free,0,Everyone,30-Nov-17
Weaphones™ Gun Sim Free Vol 1,GAME,4.5,306764,29,10000000,Free,0,Everyone,03-Aug-18
Angry Birds POP Bubble Shooter,FAMILY,4.6,305765,34,10000000,Free,0,Everyone,31-Jul-18
Magic Tiles 3,SOCIAL,4.2,305367,46,10000000,Free,0,Everyone,01-Aug-18
OfferUp - Buy. Sell. Offer Up,COMMUNICATION,4.5,305218,Varies with device,10000000,Free,0,Everyone,03-Aug-18
Kill Shot Bravo: Sniper FPS,PRODUCTIVITY,4.5,298854,Varies with device,10000000,Free,0,Everyone,05-Aug-18
Advanced Task Killer,PRODUCTIVITY,4.5,298843,Varies with device,10000000,Free,0,Everyone,05-Aug-18
SuperVPN Free VPN Client,COMMUNICATION,4.3,298041,Varies with device,10000000,Free,0,Everyone,03-Jul-18
Advanced Download Manager,GAME,4.7,295576,3,10000000,Free,0,Everyone,06-Jun-18
ETERNITY WARRIORS 2,TOOLS,4.5,295430,1,10000000,Free,0,Everyone,17-Apr-18
"Real Estate, Car, Shopping and Others",GAME,4.7,295305,3,10000000,Free,0,Everyone,06-Jun-18
Asphalt Xtreme: Rally Racing,GAME,4.7,295241,3,10000000,Free,0,Everyone,06-Jun-18
The Sims™ Mobile,SPORTS,4.1,288809,6,10000000,Free,0,Everyone,27-Sep-17
"Star Girl - Fashion, Makeup & Dress Up",FAMILY,4.1,288606,92,10000000,Free,0,Everyone,08-May-18
Xbox,FAMILY,4.1,288523,92,10000000,Free,0,Everyone,08-May-18
MEGA,BUSINESS,4.7,286897,39,10000000,Free,0,Everyone,30-May-17
Partymasters - Fun Idle Game,PHOTOGRAPHY,4.5,285788,46,10000000,Free,0,Everyone,04-Dec-17
"ZenUI Keyboard – Emoji, Theme",SHOPPING,4.6,284725,20,10000000,Free,0,Everyone,31-Jul-18
"All-In-One Toolbox: Cleaner, Booster, App Manager",SHOPPING,4.6,284721,20,10000000,Free,0,Everyone,31-Jul-18
Mini Golf King - Multiplayer Game,LIFESTYLE,4.6,284670,Varies with device,10000000,Free,0,Everyone,24-Jul-18
Farming Simulator 14,SPORTS,4.4,283662,Varies with device,10000000,Free,0,Everyone,15-Jun-18
School of Dragons,SPORTS,3.9,282727,63,10000000,Free,0,Everyone,07-Dec-17
Fernanfloo,FAMILY,4.4,281448,70,10000000,Free,0,Everyone,01-Jun-18
Strawberry Shortcake BerryRush,GAME,4.6,280098,50,10000000,Free,0,Everyone,20-Jul-18
BLACKJACK!,WEATHER,4.4,279917,Varies with device,10000000,Free,0,Everyone,18-Jul-18
The Walking Dead: Road to Survival,SHOPPING,4.4,279428,16,10000000,Free,0,Everyone,03-Aug-18
"Waplog - Free Chat, Dating App, Meet Singles",FINANCE,4.2,278082,70,10000000,Free,0,Everyone,30-Jul-18
Alto's Adventure,PRODUCTIVITY,4.2,277794,Varies with device,10000000,Free,0,Everyone,07-Dec-16
IMDb Movies & TV,FAMILY,4.4,272321,Varies with device,10000000,Free,0,Everyone,03-Aug-18
Eyes - The Scary Horror Game Adventure,EDUCATION,4.4,272145,Varies with device,10000000,Free,0,Everyone,03-Aug-18
APUS File Manager (Explorer),TOOLS,4.2,271908,8,10000000,Free,0,Everyone,02-Aug-18
"Tagged - Meet, Chat & Dating",FAMILY,4.8,269194,6,10000000,Free,0,Everyone,03-Aug-18
Final Fantasy XV: A New Empire,FAMILY,4.3,267787,21,10000000,Free,0,Everyone,30-Jul-18
T-Mobile,PHOTOGRAPHY,4.5,267378,2,10000000,Free,0,Everyone,11-Jul-15
Planet of Cubes Survival Craft,EDUCATION,4.3,266948,21,10000000,Free,0,Everyone,30-Jul-18
Dr. Parking 4,EDUCATION,4.3,266935,21,10000000,Free,0,Everyone,30-Jul-18
Disney Magic Kingdoms: Build Your Own Magical Park,FAMILY,4.6,263454,74,10000000,Free,0,Everyone,02-Aug-18
Block! Hexa Puzzle™,TOOLS,4.6,262076,1,10000000,Free,0,Everyone,04-Jan-18
YouTube Kids,GAME,4.6,260651,51,10000000,Free,0,Everyone,14-Feb-18
DU Cleaner – Memory cleaner & clean phone cache,GAME,4.6,260527,49,10000000,Free,0,Everyone,21-Dec-17
"Meitu – Beauty Cam, Easy Photo Editor",PHOTOGRAPHY,4.7,259450,17,10000000,Free,0,Everyone,24-May-18
HD Camera Ultra,LIFESTYLE,4.3,258717,9,10000000,Free,0,Everyone,25-Sep-17
